day,month,duration,campaign,y,customer_id,sign_up_probability,layer2_sign_up_probability,age,education,default,balance,housing,loan,probability_bin,job,contact,marital
12,may,356,1,no,36749,0.3972637337144227,0.6146031746031746,30,secondary,no,789,yes,no,0.3-0.4,technician,telephone,married
18,nov,515,1,no,24969,0.5077318497644001,0.6140341004025216,39,secondary,no,3732,yes,no,0.5-0.6,blue-collar,telephone,married
8,apr,101,1,no,31833,0.7821310656508654,0.6139682539682539,39,tertiary,no,271,yes,no,0.7-0.8,management,telephone,married
9,apr,106,2,no,31922,0.8145895813998132,0.6137802303060925,39,secondary,no,0,no,no,0.8-0.9,blue-collar,telephone,married
5,may,246,1,no,34616,0.7520135700239392,0.6137752525252523,53,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
22,jul,608,3,no,16111,0.5337098828700294,0.6137077922077921,39,secondary,no,651,yes,no,0.5-0.6,blue-collar,telephone,married
21,jul,226,1,no,15622,0.9643829728913382,0.6135238095238095,37,tertiary,no,-65,no,no,0.9-1.0,blue-collar,telephone,married
3,apr,439,2,no,31595,0.6049827538225523,0.6134707635359811,48,primary,no,4459,yes,no,0.6-0.7,blue-collar,telephone,married
16,apr,495,1,no,32336,0.4244140175211971,0.6133214285714286,28,secondary,no,1428,yes,no,0.4-0.5,blue-collar,telephone,married
19,aug,824,2,no,21693,0.6019276594031547,0.6130634920634921,47,secondary,no,5401,no,no,0.6-0.7,blue-collar,telephone,married
5,may,352,1,no,34601,0.45459307640270596,0.6126071428571428,41,primary,no,-441,yes,no,0.4-0.5,blue-collar,telephone,married
18,nov,435,1,no,25106,0.7680898586720509,0.6117460317460316,50,secondary,no,642,no,no,0.7-0.8,blue-collar,telephone,single
30,jan,1296,2,no,28785,0.4054275116761082,0.6109285714285714,33,secondary,no,572,yes,no,0.4-0.5,blue-collar,telephone,single
7,may,680,2,no,35558,0.6476949243320617,0.6108571428571428,33,tertiary,no,2558,no,no,0.6-0.7,technician,telephone,married
18,nov,530,1,no,25422,0.6073233045090055,0.6092777777777779,31,secondary,no,355,yes,no,0.6-0.7,blue-collar,telephone,married
16,apr,667,2,no,32407,0.6454063110915313,0.6072082289055973,39,secondary,no,-367,yes,no,0.6-0.7,blue-collar,telephone,married
16,jul,771,1,no,14786,0.38317521476841543,0.6062976190476189,54,secondary,no,2761,no,no,0.3-0.4,retired,telephone,married
3,jun,231,12,no,8524,0.37722792380932224,0.6052142857142857,32,secondary,no,277,yes,no,0.3-0.4,blue-collar,unknown,married
2,feb,279,1,no,29219,0.648058683167617,0.6050449367044195,40,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
3,mar,103,1,no,31236,0.7498130465736196,0.6026944444444443,38,secondary,no,2549,no,no,0.7-0.8,blue-collar,telephone,married
4,aug,430,2,no,18989,0.5615530769003506,0.6013802308802308,55,secondary,no,2730,no,no,0.5-0.6,technician,telephone,married
24,mar,115,2,no,31388,0.45208415859518297,0.6008293650793652,41,secondary,no,158,yes,no,0.4-0.5,blue-collar,telephone,married
16,apr,622,1,no,32244,0.4141108018193806,0.6002142857142856,38,secondary,no,1933,yes,no,0.4-0.5,blue-collar,telephone,married
15,may,495,1,no,38263,0.748345131868429,0.6000714285714285,42,secondary,no,-106,yes,no,0.7-0.8,blue-collar,telephone,married
21,nov,752,3,no,27217,0.4133316042249233,0.5994642857142857,42,secondary,no,2095,yes,no,0.4-0.5,blue-collar,telephone,single
30,mar,253,2,no,31435,0.38940020061069974,0.598452380952381,32,tertiary,no,1613,no,no,0.3-0.4,management,telephone,single
13,apr,342,1,no,31956,0.4447433075921539,0.5980238095238095,36,secondary,no,2556,yes,no,0.4-0.5,blue-collar,telephone,single
2,feb,269,2,no,29329,0.6983219743846502,0.5979517195767198,31,tertiary,no,0,no,no,0.6-0.7,management,telephone,married
2,feb,263,2,no,29391,0.6651057144361971,0.5975231481481483,29,tertiary,no,2439,no,no,0.6-0.7,management,telephone,single
14,may,543,2,no,37820,0.524791600224755,0.5966706349206349,36,primary,no,0,no,no,0.5-0.6,blue-collar,telephone,married
17,apr,332,1,no,32668,0.6935362123729725,0.5961865079365078,34,secondary,no,21,no,no,0.6-0.7,blue-collar,telephone,married
24,apr,173,2,no,33811,0.5745803775330256,0.5952504329004329,72,primary,no,796,no,no,0.5-0.6,retired,telephone,married
26,aug,392,2,no,23013,0.7875803526112819,0.5933214285714287,45,tertiary,no,0,no,no,0.7-0.8,management,telephone,married
5,feb,605,1,no,30262,0.7806412284342095,0.5926883116883117,29,secondary,no,1261,no,no,0.7-0.8,blue-collar,telephone,single
7,may,354,1,no,861,0.39720790469999295,0.5923690476190476,53,unknown,no,236,yes,no,0.3-0.4,blue-collar,unknown,married
7,may,556,3,no,35507,0.5156873618618522,0.5916904761904762,31,secondary,no,799,yes,no,0.5-0.6,blue-collar,telephone,married
17,apr,446,2,no,33002,0.5861835410362607,0.5914999999999999,37,primary,no,260,yes,no,0.5-0.6,services,telephone,married
17,oct,147,1,no,24041,0.4163385090098595,0.5908492063492065,43,tertiary,no,0,no,no,0.4-0.5,management,telephone,married
5,may,397,1,no,34634,0.5176029567778279,0.5907698412698412,41,tertiary,no,-298,yes,no,0.5-0.6,blue-collar,telephone,married
3,feb,159,2,no,29718,0.5902498556432569,0.5904325396825396,41,tertiary,no,236,no,no,0.5-0.6,management,telephone,married
28,may,210,2,no,39732,0.4242571080640873,0.5903333333333333,26,tertiary,no,2506,no,no,0.4-0.5,management,telephone,single
22,jul,580,3,no,16153,0.5166455546147951,0.5903228715728716,31,secondary,no,84,yes,no,0.5-0.6,blue-collar,telephone,married
2,jun,484,1,no,7991,0.43668440970567896,0.5901904761904762,43,secondary,no,15511,yes,no,0.4-0.5,blue-collar,unknown,married
4,may,346,2,no,34222,0.7671081433797298,0.5886071428571429,49,secondary,no,3620,no,no,0.7-0.8,blue-collar,telephone,married
20,nov,604,1,no,26590,0.7889957408209214,0.5872638888888889,31,secondary,no,9911,no,no,0.7-0.8,blue-collar,telephone,married
4,feb,505,2,no,30097,0.5324109252750491,0.5871547619047619,33,tertiary,no,1240,yes,no,0.5-0.6,management,telephone,single
1,apr,124,1,no,31473,0.7403618390013161,0.5833409090909091,27,tertiary,no,0,yes,no,0.7-0.8,management,telephone,single
14,may,415,3,no,38061,0.3933969933418577,0.5832976190476191,32,secondary,no,687,no,no,0.3-0.4,services,telephone,married
5,feb,388,1,no,30325,0.791165299140089,0.5821298701298702,26,secondary,no,685,no,no,0.7-0.8,blue-collar,telephone,single
20,apr,159,1,no,33317,0.6175100377197557,0.5820728905597328,41,primary,no,1314,yes,no,0.6-0.7,blue-collar,telephone,married
29,jul,480,9,no,17515,0.41118832363986685,0.5807474747474748,35,tertiary,no,366,yes,no,0.4-0.5,management,telephone,married
12,may,396,2,no,36912,0.8154625918326363,0.5802457264957266,37,secondary,no,1193,no,no,0.8-0.9,blue-collar,telephone,married
19,nov,1206,2,no,25911,0.4934634463439895,0.5800277777777777,30,unknown,no,0,yes,no,0.4-0.5,blue-collar,telephone,single
19,nov,541,1,no,25957,0.5162849353734453,0.5798082706766917,31,secondary,no,8295,yes,no,0.5-0.6,blue-collar,telephone,married
3,feb,624,1,no,29425,0.4837011800039923,0.5795039682539682,33,tertiary,no,0,no,no,0.4-0.5,management,telephone,married
28,jul,644,3,no,17400,0.6815266095484407,0.5783690476190474,32,secondary,no,976,yes,no,0.6-0.7,blue-collar,telephone,single
20,apr,206,1,no,33353,0.5825108798339729,0.5779059274059274,44,secondary,no,-43,yes,yes,0.5-0.6,blue-collar,telephone,married
20,apr,353,4,no,33657,0.6487547465899824,0.5775403762903764,29,primary,no,131,yes,no,0.6-0.7,blue-collar,telephone,married
16,jul,524,4,no,14982,0.7200453652661732,0.5761071428571429,32,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
24,mar,125,2,no,31391,0.5509443239314448,0.5755714285714286,53,tertiary,no,2245,no,no,0.5-0.6,management,telephone,married
4,feb,79,1,no,29731,0.9944259799181596,0.5754761904761905,52,secondary,no,774,no,no,0.9-1.0,blue-collar,telephone,married
13,apr,681,3,no,31963,0.6679581209825038,0.5747075800016976,44,secondary,no,21,yes,no,0.6-0.7,blue-collar,telephone,married
5,aug,504,2,no,19159,0.6279147316040221,0.5745595238095238,49,secondary,no,381,no,no,0.6-0.7,blue-collar,telephone,married
1,apr,498,3,no,31486,0.5235431199339535,0.5741926406926408,52,secondary,no,1256,yes,no,0.5-0.6,blue-collar,telephone,married
6,apr,190,1,no,31647,0.6017968817479846,0.5741071428571429,77,tertiary,no,0,no,no,0.6-0.7,retired,telephone,married
6,feb,92,12,no,30800,0.9750573307978238,0.5739199134199136,31,secondary,no,690,no,no,0.9-1.0,blue-collar,telephone,single
27,aug,558,11,no,23319,0.7096937455399267,0.5737559523809523,36,tertiary,no,0,no,no,0.7-0.8,management,telephone,married
14,apr,108,2,no,32092,0.768042986462378,0.5731372344130964,34,secondary,no,852,no,no,0.7-0.8,blue-collar,telephone,single
10,jul,473,1,no,13791,0.6528117702576738,0.5726388888888888,30,secondary,no,211,no,no,0.6-0.7,blue-collar,telephone,single
17,apr,211,2,no,33032,0.7891992864712805,0.5698701298701299,32,secondary,no,620,no,no,0.7-0.8,blue-collar,telephone,single
28,jan,1121,2,no,28034,0.39000438930085557,0.5690000000000002,52,tertiary,no,1392,no,no,0.3-0.4,management,telephone,married
11,jul,487,3,no,14124,0.4985182429626685,0.5689166666666667,48,secondary,no,0,no,yes,0.4-0.5,blue-collar,telephone,married
4,may,136,1,no,34212,0.7111538339637902,0.5689166666666667,60,secondary,no,4519,no,no,0.7-0.8,blue-collar,telephone,married
20,apr,234,1,no,33089,0.4499332893752365,0.5683648841354724,32,secondary,no,20011,no,no,0.4-0.5,blue-collar,telephone,married
21,apr,336,1,no,33696,0.6155678848241886,0.5682738095238095,27,tertiary,no,832,no,no,0.6-0.7,blue-collar,telephone,single
4,may,362,5,no,34392,0.4611277864015138,0.5677215007215007,31,secondary,no,200,yes,no,0.4-0.5,student,telephone,married
10,jul,460,1,no,13987,0.48607929594235927,0.5670674603174602,37,secondary,no,135,no,no,0.4-0.5,services,telephone,married
13,apr,239,3,no,32003,0.4842160943280106,0.5666468253968254,36,secondary,no,587,yes,no,0.4-0.5,blue-collar,telephone,single
21,apr,252,1,no,33705,0.39902483551642265,0.5664325396825397,32,tertiary,no,462,no,no,0.3-0.4,management,telephone,single
7,jul,353,4,no,12875,0.5349343472928321,0.5660952380952382,41,secondary,no,0,no,no,0.5-0.6,technician,telephone,married
1,jun,110,1,no,39759,0.6374091842279309,0.5654441731108397,46,secondary,no,3280,no,no,0.6-0.7,blue-collar,telephone,married
2,feb,192,1,no,29121,0.46433996835387986,0.5640555555555555,34,primary,no,1873,yes,no,0.4-0.5,blue-collar,telephone,married
20,apr,163,1,no,33236,0.4576453206778788,0.5633170359052712,35,secondary,no,1345,yes,no,0.4-0.5,blue-collar,telephone,married
17,apr,396,1,no,32635,0.49616305105792624,0.5632738095238095,39,secondary,no,1413,yes,no,0.4-0.5,blue-collar,telephone,single
29,jan,706,2,no,28493,0.5428505550779161,0.5622261904761904,26,secondary,no,252,no,no,0.5-0.6,technician,telephone,single
16,apr,124,1,no,32211,0.5464161972906475,0.5616889499389498,67,primary,no,2301,no,no,0.5-0.6,retired,telephone,married
29,may,173,1,no,7336,0.709046365063833,0.5615515873015873,35,secondary,no,869,yes,no,0.7-0.8,blue-collar,unknown,married
8,jul,498,1,no,13206,0.4750884320585105,0.561515429015429,45,secondary,no,3493,yes,no,0.4-0.5,blue-collar,telephone,married
15,apr,343,2,no,32104,0.39054596929659674,0.5609415584415585,35,secondary,no,5250,yes,no,0.3-0.4,blue-collar,telephone,married
17,apr,359,1,no,32805,0.456426130714326,0.5606526251526252,40,secondary,no,824,yes,no,0.4-0.5,blue-collar,telephone,married
18,nov,1268,2,no,24839,0.4540923368626484,0.5600345804988662,41,secondary,no,16517,no,no,0.4-0.5,blue-collar,telephone,married
5,feb,237,1,no,30413,0.5403082700880673,0.5598214285714285,34,secondary,no,1281,no,no,0.5-0.6,services,telephone,married
22,jul,455,2,no,16012,0.651893012127907,0.5597142857142857,32,tertiary,no,0,yes,no,0.6-0.7,management,telephone,single
30,jul,652,2,no,17908,0.7381142669891477,0.559141186299081,45,secondary,no,1201,no,no,0.7-0.8,blue-collar,telephone,married
9,feb,185,7,no,30869,0.5030949835358087,0.559127946127946,34,secondary,no,1,yes,no,0.5-0.6,blue-collar,telephone,single
31,jul,548,2,no,18506,0.47009545441816286,0.5586477272727273,37,tertiary,no,4357,no,no,0.4-0.5,management,telephone,married
9,apr,159,1,no,31901,0.6144726598282463,0.5586190476190477,47,secondary,no,0,no,no,0.6-0.7,blue-collar,telephone,married
2,feb,95,3,no,29250,0.8745025791302222,0.5567380952380954,27,tertiary,no,43,no,no,0.8-0.9,blue-collar,telephone,single
20,apr,207,1,no,33137,0.45878794753447366,0.5556854256854257,57,primary,no,202,yes,no,0.4-0.5,blue-collar,telephone,married
17,apr,233,2,no,32511,0.6537269932251387,0.5554804943118896,34,tertiary,no,528,yes,no,0.6-0.7,management,telephone,married
17,apr,346,2,no,32828,0.7308417541166164,0.5544398356241722,31,secondary,no,62,no,no,0.7-0.8,blue-collar,telephone,married
18,may,115,1,no,38929,0.9406249813790164,0.5530623627580148,41,secondary,no,1967,yes,no,0.9-1.0,blue-collar,telephone,married
21,apr,110,3,no,33710,0.4117531612333181,0.552629093129093,71,tertiary,no,1486,no,no,0.4-0.5,retired,telephone,married
17,apr,146,1,no,32691,0.4194881322111913,0.5501192966390335,39,secondary,no,260,yes,no,0.4-0.5,blue-collar,telephone,married
8,apr,213,4,no,31781,0.5047706951951855,0.5476904761904762,31,secondary,no,941,yes,no,0.5-0.6,blue-collar,telephone,married
19,jun,335,2,no,11460,0.5372319497273241,0.5475695970695971,50,unknown,no,4204,no,no,0.5-0.6,blue-collar,unknown,married
20,apr,575,2,no,33344,0.5794857487106317,0.5454260461760463,34,secondary,no,1183,yes,no,0.5-0.6,blue-collar,telephone,married
29,jul,551,2,no,17678,0.5394663516798753,0.5450300751879699,39,secondary,no,394,no,no,0.5-0.6,blue-collar,telephone,married
9,feb,89,2,no,30925,0.8058325198793881,0.5445515873015873,34,secondary,no,764,no,no,0.8-0.9,blue-collar,telephone,married
28,aug,260,1,no,23767,0.4160638386230274,0.5434642857142857,41,secondary,no,195,no,no,0.4-0.5,technician,telephone,married
13,apr,199,2,no,31993,0.4110255240857052,0.5431904761904763,43,primary,no,515,yes,no,0.4-0.5,blue-collar,telephone,married
16,jul,547,2,no,14901,0.6554329548254517,0.5430753968253967,57,secondary,no,1403,yes,no,0.6-0.7,blue-collar,telephone,married
17,apr,232,2,no,32920,0.4955656610388631,0.5429314786520668,32,primary,no,0,yes,no,0.4-0.5,self-employed,telephone,married
21,may,160,1,no,4901,0.6015686897485434,0.5413373015873016,34,secondary,no,1671,no,no,0.6-0.7,blue-collar,unknown,married
30,jul,544,2,no,17923,0.5800424174728133,0.541002297410192,52,secondary,no,686,no,no,0.5-0.6,blue-collar,telephone,married
8,apr,268,1,no,31772,0.43584468263944276,0.5408849206349206,35,secondary,no,126,yes,no,0.4-0.5,blue-collar,telephone,married
11,may,489,2,no,36243,0.7796881440327448,0.5405472582972581,42,secondary,no,1450,no,no,0.7-0.8,blue-collar,telephone,married
14,apr,114,2,no,32052,0.4124616474846089,0.5405216450216449,43,secondary,no,1159,yes,no,0.4-0.5,blue-collar,telephone,married
25,may,159,1,no,39498,0.6157772396229861,0.5401300186741363,31,secondary,no,8626,no,no,0.6-0.7,blue-collar,telephone,single
16,apr,567,2,no,32385,0.7953534996242742,0.5397817460317459,35,secondary,no,951,yes,no,0.7-0.8,blue-collar,telephone,married
15,apr,239,2,no,32172,0.7562868142526098,0.539705717893218,42,secondary,no,2397,yes,no,0.7-0.8,blue-collar,telephone,married
20,may,374,2,no,4552,0.40260559696286,0.5395793650793651,39,secondary,no,-607,yes,no,0.4-0.5,blue-collar,unknown,married
3,feb,387,1,no,29569,0.43644434404128896,0.5392857142857141,38,secondary,no,384,no,no,0.4-0.5,blue-collar,telephone,married
16,jul,538,2,no,14946,0.6966097766115763,0.5389166666666666,55,secondary,no,-480,no,no,0.6-0.7,blue-collar,telephone,married
17,apr,625,3,no,33049,0.8746545055869749,0.538541847041847,36,primary,no,1127,yes,no,0.8-0.9,blue-collar,telephone,married
26,may,223,1,no,5755,0.4742526577130054,0.5380079365079365,35,secondary,no,788,yes,no,0.4-0.5,blue-collar,unknown,married
12,may,451,4,no,36705,0.813298556594589,0.5375833333333333,37,secondary,no,1543,yes,no,0.8-0.9,services,telephone,married
17,apr,282,2,no,32548,0.39690399208338334,0.536245670995671,34,secondary,no,703,no,no,0.3-0.4,services,telephone,married
21,nov,585,4,no,27536,0.6615892159185117,0.5361309523809525,43,secondary,no,738,yes,no,0.6-0.7,blue-collar,telephone,married
9,feb,172,5,no,30874,0.6910077672239348,0.5356428571428571,52,secondary,no,-462,yes,no,0.6-0.7,blue-collar,telephone,married
31,mar,494,1,no,31454,0.4663624532904339,0.5347356729662898,60,secondary,no,7336,no,no,0.4-0.5,blue-collar,telephone,married
22,may,119,1,no,39374,0.7309621124325228,0.5346525974025973,45,secondary,no,6971,no,no,0.7-0.8,blue-collar,telephone,married
2,feb,579,2,no,29324,0.3780862258538239,0.5335898268398268,70,tertiary,no,13297,no,no,0.3-0.4,management,telephone,married
18,may,261,1,no,38978,0.7357875506329364,0.5332079831932773,29,secondary,no,200,yes,no,0.7-0.8,blue-collar,telephone,single
18,may,379,1,no,38958,0.6018831022975344,0.5331464646464645,28,secondary,no,-36,yes,no,0.6-0.7,blue-collar,telephone,single
4,feb,279,1,no,30019,0.7693671314958586,0.5312099567099567,34,secondary,no,531,no,no,0.7-0.8,blue-collar,telephone,married
16,jul,243,1,no,14859,0.5483793340845601,0.5305912698412698,26,primary,no,-35,no,no,0.5-0.6,blue-collar,telephone,single
6,may,346,3,no,35066,0.796233009836254,0.5299736652236652,30,secondary,no,1282,yes,no,0.7-0.8,blue-collar,telephone,single
20,apr,98,2,no,33413,0.7797477054162869,0.5293831168831168,30,secondary,no,1165,no,no,0.7-0.8,blue-collar,telephone,married
20,apr,156,1,no,33112,0.5846027008726365,0.5284498746867169,31,tertiary,no,1742,yes,no,0.5-0.6,management,telephone,married
25,jul,466,1,no,17062,0.4587428980437315,0.5283253968253967,25,secondary,no,-102,no,no,0.4-0.5,blue-collar,telephone,married
20,apr,304,1,no,33172,0.4373959928587861,0.5274025197025198,53,secondary,no,225,yes,no,0.4-0.5,blue-collar,telephone,married
18,may,488,5,no,39221,0.7112063948221267,0.5272738095238094,37,secondary,no,16,no,no,0.7-0.8,blue-collar,telephone,single
12,aug,465,9,no,20684,0.6037094559389439,0.5256944444444444,56,unknown,no,1167,no,no,0.6-0.7,blue-collar,telephone,married
26,may,256,1,no,39558,0.4332416361121292,0.5256796536796537,27,secondary,no,405,no,no,0.4-0.5,technician,telephone,single
13,apr,101,3,no,31948,0.6084767248859457,0.5244722222222222,40,tertiary,no,1548,yes,no,0.6-0.7,management,telephone,married
9,may,393,1,no,1741,0.4137417883420513,0.5241031746031747,29,secondary,no,0,no,no,0.4-0.5,blue-collar,unknown,married
9,jun,332,2,no,10000,0.5323035854057523,0.5229218559218559,38,primary,no,1487,no,no,0.5-0.6,blue-collar,unknown,married
9,feb,82,3,no,30868,0.4887946748554431,0.5222619047619047,39,secondary,no,1972,yes,no,0.4-0.5,technician,telephone,married
17,apr,306,1,no,32656,0.5602236334813516,0.5221486568986569,34,primary,no,172,yes,no,0.5-0.6,blue-collar,telephone,married
20,aug,483,2,no,21832,0.4265369961549178,0.520948051948052,31,secondary,no,2294,no,no,0.4-0.5,management,telephone,married
3,jul,269,3,no,12521,0.37829113970092865,0.5207499999999999,27,secondary,no,585,no,no,0.3-0.4,blue-collar,unknown,single
8,jul,428,1,no,13126,0.5891568948031061,0.5202817460317459,41,secondary,no,26,no,no,0.5-0.6,blue-collar,telephone,single
30,apr,168,1,no,33869,0.6459452027973562,0.5202603331309213,30,secondary,no,213,no,no,0.6-0.7,blue-collar,telephone,single
13,apr,363,2,no,31971,0.7179520274993039,0.5181155462184875,38,secondary,no,3834,yes,no,0.7-0.8,blue-collar,telephone,married
3,feb,114,1,no,29614,0.8698552903259924,0.5180238095238092,24,secondary,no,172,no,no,0.8-0.9,blue-collar,telephone,single
21,nov,383,4,no,27406,0.8590430444048959,0.5165238095238095,32,tertiary,no,118,no,no,0.8-0.9,blue-collar,telephone,married
9,feb,170,2,no,30889,0.48576284738892284,0.5155674603174603,39,secondary,no,132,yes,no,0.4-0.5,management,telephone,married
6,aug,377,2,no,19397,0.4290186135609153,0.5149318181818182,30,tertiary,no,1081,no,no,0.4-0.5,technician,telephone,single
17,apr,193,3,no,33042,0.5483736032949605,0.5148874207188159,39,secondary,no,456,yes,no,0.5-0.6,blue-collar,telephone,married
7,jul,375,3,no,12905,0.45405432412368296,0.5144675324675325,42,secondary,no,1133,yes,no,0.4-0.5,blue-collar,telephone,married
9,apr,429,2,no,31896,0.7965854539996968,0.5143307923960098,36,secondary,no,3268,no,no,0.7-0.8,blue-collar,telephone,married
13,may,420,3,no,37497,0.5767966298841848,0.5142698412698412,44,tertiary,no,994,yes,no,0.5-0.6,blue-collar,telephone,married
3,feb,280,2,no,29621,0.6190887473844809,0.5139179894179895,36,tertiary,no,618,no,no,0.6-0.7,management,telephone,married
17,apr,153,1,no,32755,0.7485159138117781,0.5138501984126984,37,primary,no,188,yes,no,0.7-0.8,blue-collar,telephone,married
19,aug,328,1,no,21700,0.3774494543521073,0.5130589133089134,46,tertiary,no,0,no,no,0.3-0.4,management,telephone,married
2,feb,608,1,no,28934,0.5237562941901843,0.5130095280536457,37,tertiary,no,88,no,no,0.5-0.6,management,telephone,married
20,nov,1040,1,no,26300,0.4302834688094611,0.5129166666666667,57,tertiary,no,6519,no,no,0.4-0.5,self-employed,telephone,married
12,may,398,2,no,36888,0.6162712453995155,0.5126428571428571,56,secondary,no,550,yes,no,0.6-0.7,blue-collar,telephone,married
17,apr,142,1,no,32535,0.7669198847147018,0.5123105158730158,44,secondary,no,445,yes,no,0.7-0.8,blue-collar,telephone,married
16,apr,466,4,no,32445,0.38625771229784434,0.5112399267399267,42,secondary,no,12,yes,no,0.3-0.4,blue-collar,telephone,married
18,jul,329,3,no,15484,0.48091588846006716,0.5111904761904762,47,secondary,no,-767,no,yes,0.4-0.5,technician,telephone,married
11,may,447,2,no,36410,0.4935672924753019,0.5110873015873014,39,tertiary,no,1362,yes,no,0.4-0.5,management,telephone,married
8,may,376,3,no,35925,0.8511601049059024,0.5110238095238097,35,secondary,no,0,yes,no,0.8-0.9,blue-collar,telephone,single
3,feb,80,1,no,29476,0.8511601049059024,0.5108333333333333,35,secondary,no,0,yes,no,0.8-0.9,blue-collar,telephone,single
17,apr,256,2,no,32833,0.6253633042276958,0.5106861220175173,33,secondary,no,582,yes,no,0.6-0.7,blue-collar,telephone,married
17,apr,188,1,no,32874,0.48630820947678044,0.5104563492063492,45,secondary,no,1577,yes,no,0.4-0.5,blue-collar,telephone,married
17,apr,609,1,no,32690,0.43669445454057476,0.5103095238095238,49,secondary,no,1096,yes,no,0.4-0.5,blue-collar,telephone,married
17,nov,591,1,no,24352,0.6258387596985393,0.5098739648033126,52,secondary,no,48,no,yes,0.6-0.7,blue-collar,telephone,married
20,apr,630,3,no,33079,0.6216427857007575,0.5093333333333334,50,secondary,no,663,yes,no,0.6-0.7,blue-collar,telephone,married
29,jan,603,2,no,28629,0.9616934735036462,0.5088949579831933,28,secondary,no,775,no,no,0.9-1.0,blue-collar,telephone,single
2,feb,249,1,no,29280,0.43841194528754746,0.5075204517704516,33,secondary,no,482,yes,no,0.4-0.5,blue-collar,telephone,married
18,may,432,3,no,39130,0.6700969001354155,0.5066071428571428,33,secondary,no,1077,yes,no,0.6-0.7,blue-collar,telephone,married
5,feb,232,1,no,30184,0.6560830008536365,0.506313492063492,41,secondary,no,4,yes,no,0.6-0.7,blue-collar,telephone,married
3,feb,417,2,no,29709,0.4214532043654467,0.5052187950937952,26,tertiary,no,1837,no,no,0.4-0.5,management,telephone,single
4,may,172,2,no,34261,0.5544756173635355,0.5051544011544011,26,secondary,no,160,no,yes,0.5-0.6,blue-collar,telephone,single
30,apr,222,1,no,33924,0.42976631841575513,0.5044855889724311,29,tertiary,no,7345,no,no,0.4-0.5,management,telephone,single
2,feb,221,1,no,29006,0.8424521321293195,0.5044818792318793,32,secondary,no,714,no,no,0.8-0.9,blue-collar,telephone,married
4,feb,246,1,no,29949,0.7097934007742143,0.5036904761904761,34,secondary,no,1651,no,no,0.7-0.8,blue-collar,telephone,married
29,may,245,4,no,7231,0.4312018297314762,0.5032539682539682,39,secondary,no,1270,yes,no,0.4-0.5,technician,unknown,married
2,feb,252,1,no,29241,0.799044264503984,0.5032506319351149,38,secondary,no,485,yes,no,0.7-0.8,blue-collar,telephone,married
4,feb,98,1,no,29879,0.3989079466246509,0.5018528138528139,42,secondary,no,30,yes,no,0.3-0.4,blue-collar,telephone,single
14,jul,417,3,no,14387,0.6975560155730779,0.5004047619047618,57,secondary,no,808,no,no,0.6-0.7,blue-collar,telephone,married
16,jul,350,1,no,14890,0.9951352963661787,0.49883333333333335,31,secondary,no,1210,no,no,0.9-1.0,blue-collar,telephone,married
20,apr,690,2,no,33243,0.5990920181801491,0.49795238095238115,35,tertiary,no,262,yes,no,0.5-0.6,blue-collar,telephone,married
16,apr,225,1,no,32422,0.7179366010800509,0.49713538748832875,31,secondary,no,4457,yes,no,0.7-0.8,blue-collar,telephone,married
6,feb,298,6,no,30607,0.7760835858519215,0.49602380952380953,35,secondary,no,627,yes,no,0.7-0.8,blue-collar,telephone,married
2,jun,239,4,no,8304,0.49066385460093914,0.495955266955267,33,primary,no,1416,yes,no,0.4-0.5,blue-collar,unknown,married
26,jun,182,2,no,12339,0.5534197715923055,0.49593217893217884,41,secondary,no,303,no,no,0.5-0.6,blue-collar,unknown,married
18,may,305,2,no,39321,0.8376153715960932,0.4954817927170867,26,secondary,no,483,yes,no,0.8-0.9,blue-collar,telephone,single
20,apr,107,1,no,33392,0.4262189756277553,0.4952444789510006,37,secondary,no,1498,yes,no,0.4-0.5,services,telephone,married
27,may,233,3,no,6343,0.5224284425389848,0.4937460317460319,41,secondary,no,348,yes,no,0.5-0.6,blue-collar,unknown,married
27,apr,98,1,no,33819,0.8292437070268565,0.49354761904761907,53,tertiary,no,122,no,no,0.8-0.9,blue-collar,telephone,married
7,may,404,2,no,35478,0.649343612418226,0.49339652014651997,28,secondary,no,697,yes,no,0.6-0.7,blue-collar,telephone,single
18,may,380,2,no,38995,0.797860193485834,0.4920277777777779,48,secondary,no,-480,no,no,0.7-0.8,blue-collar,telephone,married
6,may,222,1,no,34789,0.9691752223465864,0.49123953823953814,36,secondary,no,50,yes,no,0.9-1.0,blue-collar,telephone,married
27,may,100,1,no,39699,0.9709672869814168,0.49090764790764796,25,secondary,no,425,no,no,0.9-1.0,blue-collar,telephone,single
21,jul,449,1,no,15705,0.49573636225497436,0.4908412698412699,40,tertiary,no,1005,yes,no,0.4-0.5,blue-collar,telephone,single
20,apr,247,1,no,33412,0.6003756298976978,0.49064367816091947,34,tertiary,no,471,no,no,0.6-0.7,management,telephone,married
21,nov,470,1,no,27008,0.7724207148761671,0.4906230158730159,45,secondary,no,2519,no,no,0.7-0.8,blue-collar,telephone,married
28,jul,624,4,no,17367,0.49636534810182803,0.48980952380952375,38,secondary,no,337,no,no,0.4-0.5,blue-collar,telephone,married
